R00,R01,R02,R10,R11,R12,R20,R21,R22,Tx,Ty,Tz,FocalLength
0.9998888084707644,0.009584047576609276,0.011424391754684031,0.009599657862392098,-0.999953061057349,-0.0013123455958502504,0.011411277923187052,0.001421869926267462,-0.9999338783249984,4.962951252354207,0.4266814211231217,0.11143148224193092,611.1549814728781
0.9998905279491259,0.00953718895794476,0.011312565774344247,0.00954948922232996,-0.9999538682016987,-0.0010337911067989653,0.011302184444213085,0.001141707160506045,-0.9999354764841323,4.96220295469358,0.42529141452724867,0.09685137859919114,611.1549814728781
0.9998974343530966,0.009037026537062377,0.011110937200047142,0.009041588952696793,-0.9999590590309668,-0.0003604595873368243,0.011107224824655006,0.00046088314360800953,-0.999938206662503,4.953281774843839,0.4224096826278062,0.08361395331970224,611.1549814728781
0.9998885098340231,0.009461848382894773,0.011551680703524428,0.009477427715455568,-0.9999542500550175,-0.0012946662912999283,0.011538902278613069,0.0014040021675995058,-0.999932438973813,4.944213313007324,0.4208028126268207,0.06441841172031368,611.1549814728781
0.9998872311383362,0.00946198304870171,0.011661727286187518,0.009464722954112154,-0.9999551923453628,-0.00017978028418304262,0.011659503673537379,0.00029013502849524475,-0.9999319835847598,4.9310345651673355,0.4241677850462798,0.05751250081043041,611.1549814728781
0.9998802123721311,0.009861208976093262,0.01192968835267874,0.00986980267442269,-0.9999510733761803,-0.0006617015891898227,0.011922579495653604,0.0007793659955342427,-0.9999286197958408,4.922751028441863,0.4249609662696581,0.03865595994703441,611.1549814728781
0.9998754674539414,0.010277730461779563,0.011975718780811474,0.010283630715007097,-0.9999470290964791,-0.00043120811995400754,0.01197065257533753,0.0005543082899973666,-0.9999281955316792,4.9180635072445815,0.42512420656312994,0.021516220117601355,611.1549814728781
0.9998797658558904,0.009959440791792968,0.011885426836449064,0.009968105512842938,-0.999950092739362,-0.0006700022584149353,0.011878160819531096,0.0007883968900375208,-0.9999291413524707,4.915803036449468,0.4250241824414941,0.004865564890067472,611.1549814728781
0.9998744768937178,0.010407795064363994,0.011946056186559488,0.010424434717845004,-0.999944777641267,-0.0013314761623632332,0.011931538766128338,0.0014558399141925695,-0.9999277568468719,4.926650421445081,0.4253041109121273,-0.01168816647916523,611.1549814728781
0.9998740740732557,0.010564733848665004,0.011841553734911981,0.010581199588839374,-0.9999431347480175,-0.001328715759328247,0.011826842833617159,0.0014538462830758216,-0.9999290035395385,4.941071121038855,0.4300380670367769,-0.016503993303596004,611.1549814728781
0.9998836355034091,0.009988563365049552,0.01153013678965673,0.0099948929591995,-0.999949929033964,-0.0004914668908658772,0.011524650416387908,0.000606652184585721,-0.9999334049855055,4.954985927678202,0.42642221701400185,-0.011756864296021128,611.1549814728781
0.9998823924876625,0.010291581518675964,0.011370336098492482,0.010296685805036652,-0.9999469114912586,-0.0003904619383979179,0.011365713993436163,0.000507492795444524,-0.9999352794038634,4.9705951057378135,0.4263912940211017,-0.004969170162949402,611.1549814728781
0.9998855703281515,0.010145767919084498,0.011220946612444648,0.010158093723108639,-0.9999478623092574,-0.0010420149036216167,0.011209789536819961,0.0011558790935490286,-0.9999365002649226,4.9799898443868384,0.42363554400170883,-0.0045980763980385765,611.1549814728781
0.9998911201573248,0.009987167048933042,0.010862979557515355,0.009996255278732588,-0.9999497299073047,-0.0007826485234327388,0.010854617032981927,0.0008911524255292293,-0.9999406898093617,4.986813326636209,0.41779524208869234,0.0015130666726084281,611.1549814728781
0.9998849811809969,0.010576288776560978,0.010870442695320233,0.01058176019255225,-0.9999439121734901,-0.0004459354247881576,0.010865116653987988,0.0005609125516110592,-0.9999408155572034,4.998716238983451,0.41564823138694507,0.009955418852243903,611.1549814728781
0.9998806620056087,0.010979692149317644,0.010867755404509846,0.010990409130067666,-0.9999391740373975,-0.0009268940398474148,0.010856917351613473,0.0010462245043930674,-0.9999405146106977,5.01429192299666,0.41579920161567185,0.01598858345110889,611.1549814728781
0.9998921763727633,0.010178160595146157,0.010584926803647024,0.010182128580016409,-0.9999481092467476,-0.000321047402292385,0.010581109871802875,0.00042878987152175077,-0.9999439265544479,5.020286432631386,0.4178539031853646,0.026746896628428652,611.1549814728781
0.9998904516481579,0.010322071866423314,0.010608465262575436,0.010328233496870754,-0.9999465239234027,-0.0005261999033807643,0.01060246649025567,0.000635708965324111,-0.9999435901981844,5.028822620922611,0.41375501376375806,0.02895146758753604,611.1549814728781
0.9998923038203642,0.010129858294933746,0.010619168127931155,0.010138931248108071,-0.9999482789738146,-0.0008009060198486136,0.010610505829169708,0.0009084867808917822,-0.999943294301141,5.032447079509394,0.41533712946983153,0.02814348267811306,611.1549814728781
0.9998984283261461,0.009681082631299366,0.010459907742857072,0.00968961145283076,-0.9999527619781562,-0.0007650112091484577,0.010452007500776994,0.0008662859475401687,-0.9999450010314871,5.032596744531813,0.4151995927226862,0.02838525443466842,611.1549814728781
0.9998994675483879,0.00993670167804359,0.010115174551731568,0.009939268884074665,-0.9999505835281217,-0.00020355790119458422,0.010112652001354399,0.0003040748766994228,-0.9999488195942676,5.036330339773685,0.41386514366156785,0.03461285077093915,611.1549814728781
0.9999004174044135,0.00987039317865667,0.010086159476160058,0.009874592657538218,-0.9999511778040009,-0.0003666445680785003,0.01008204812166148,0.0004662047729668274,-0.9999490661822643,5.036159344352228,0.4142041318092779,0.034750845517228325,611.1549814728781
0.9999016256508741,0.009772436189293644,0.010061735022619032,0.009776363939943617,-0.9999521519824797,-0.00034125316367872316,0.01005791871377894,0.0004395867765692594,-0.9999493212331377,5.03621550512085,0.4142265464380186,0.034742006312589946,611.1549814728781
0.9998999710475285,0.010051604765717127,0.009950534698483924,0.010054769360615876,-0.9999494136000289,-0.000268056082624757,0.00994733694295814,0.0003680796006640119,-0.9999504562752852,5.036827777044335,0.413672757091482,0.03606047826480008,611.1549814728781
0.999899849330316,0.01001973553111582,0.009994809107647478,0.010024541908346484,-0.9999496601735359,-0.0004309041170006411,0.009989988425399844,0.000531054344430289,-0.9999499578041612,5.037010371455881,0.41538153036117353,0.037203455751923804,611.1549814728781
0.9999000977263239,0.009810228629769442,0.01017614765614845,0.009818304977113104,-0.9999515225008118,-0.0007439997884329291,0.010168355533933686,0.0008438379823425393,-0.9999479448867302,5.036060788150757,0.41414923071500637,0.03903444426654417,611.1549814728781
0.9999042790621846,0.009739250847039006,0.009827497447042376,0.009741932690382538,-0.9999525209212705,-0.00022505699746278035,0.0098248389599642,0.00032077427343985,-0.9999516836544036,5.03633566840933,0.4143344077467555,0.04641953171672011,611.1549814728781
0.9999010657453009,0.010056989491828898,0.009834413239878312,0.010063249828340835,-0.9999491917522415,-0.0005872962893923033,0.00982800713796284,0.0006862043430200805,-0.9999514685219957,5.038295457064185,0.4139052245309197,0.045907855622179666,611.1549814728781
0.9999067539812065,0.009793949372480938,0.009516401549763565,0.009801314222082434,-0.9999517012664376,-0.0007275808388707561,0.009508816029720353,0.0008207862367069258,-0.9999544533265836,5.037595614691321,0.4141172507996104,0.04779286054434173,611.1549814728781
0.9999065806266629,0.00964598743616656,0.009684262794667928,0.009645396106121227,-0.9999534762780454,0.00010776552534996771,0.009684851751621914,-1.4346907311777455e-05,-0.9999531006205818,5.040424879912886,0.41541424211960865,0.058490229126878804,611.1549814728781
0.9999124027438975,0.009377365528968605,0.00934087012339415,0.009376931882580654,-0.9999560315378148,9.021981236585483e-05,0.009341305443857861,-2.623206486745805e-06,-0.999956369051032,5.042519956171158,0.41608996470041587,0.06703961388903165,611.1549814728781
0.9999122893279999,0.009542913127086732,0.00918403287707802,0.009542491252364635,-0.9999544653655984,8.975577429459765e-05,0.009184471217055375,-2.109348364372183e-06,-0.9999578218525088,5.050397671649414,0.41666605074885044,0.07784480962616935,611.1549814728781
0.999916019702551,0.009383856835734724,0.008938499487839875,0.009377810165646431,-0.9999557694915568,0.0007181483452735063,0.00894484313472167,-0.0006342644835987676,-0.9999597929366262,5.060870616102275,0.4167725813496125,0.09352231682887814,611.1549814728781
0.9999071485293856,0.01020931776954213,0.00902574930484377,0.010210422078192926,-0.9999478693724573,-7.627888434469375e-05,0.009024500031499088,0.00016842851171205983,-0.9999592641858056,5.081063027995681,0.41325140813667116,0.10180310625566145,611.1549814728781
0.9998951995335099,0.011354697360316196,0.008981135657499948,0.01136640481245048,-0.9999346145367471,-0.0012535919937055606,0.008966314264082603,0.0013555438402385101,-0.9999588830094042,5.103428623398354,0.41827211101851364,0.11103171890615003,611.1549814728781
0.9999082545265454,0.010430170559294072,0.008642573215283632,0.010436233952276483,-0.9999453253424511,-0.0006567698785411306,0.008635250463701349,0.0007469055389022208,-0.9999624365852676,5.114527577504756,0.41436439465090646,0.1283551463338073,611.1549814728781
0.999913954650304,0.010048355959848859,0.008432902115776552,0.010052920121717277,-0.9999493436060924,-0.0004990178067912702,0.008427460626812253,0.0005837501599938388,-0.9999643179349624,5.128011486490855,0.4150648266447947,0.14128121655846973,611.1549814728781
0.9999094750696027,0.010474273133508738,0.008445784058110176,0.010480537779082755,-0.9999448341592538,-0.0006978295518924592,0.0084380088820047,0.0007862827398155694,-0.9999640902380248,5.14426894827328,0.412402017345204,0.15399712834237508,611.1549814728781
0.9999102028909048,0.010573352996329295,0.008233490212827193,0.010577901727511536,-0.9999439228263673,-0.0005091145832835652,0.00822764545376229,0.0005961619166114929,-0.9999659746417657,5.1565610962254365,0.41559728876445745,0.17195555162503307,611.1549814728781
0.9999197200524581,0.009781766968167524,0.008054221575952704,0.009789063557186757,-0.9999517100989177,-0.0008670091831749493,0.00804535175660043,0.0009457828666337154,-0.9999671883666392,5.162158752715667,0.41517834626538735,0.18911519086959377,611.1549814728781
0.999922389520123,0.009610446209450113,0.00792806786187795,0.009613168981951633,-0.9999537457874674,-0.0003053976715864382,0.007924766147446822,0.00038158782558322946,-0.9999685257408053,5.170194991648118,0.4202346819863488,0.2101818771569849,611.1549814728781
0.9999221195865655,0.009731643965701316,0.007813441446318507,0.009734479470760038,-0.9999525660329569,-0.0003249515939368064,0.00780990851057617,0.00040098607192751157,-0.9999694218021002,5.174902380249239,0.4194309734571798,0.23127992652167284,611.1549814728781
0.9999203309398055,0.009876517107211494,0.007860418758622017,0.009880585611010856,-0.9999510711310207,-0.0004789278735230217,0.007855304017886488,0.0005565552582720845,-0.9999689917417595,5.178744045716902,0.4184983805367655,0.25239433658850713,611.1549814728781
0.9999231440827623,0.009485616956647236,0.00798304444402924,0.009487304501615761,-0.9999549794538606,-0.00017354746607112226,0.00798103883822157,0.0002492717014117851,-0.9999681199331715,5.177642440074335,0.41318013817822064,0.2747511774960291,611.1549814728781
0.9999160586231339,0.010269381252745877,0.007900349122869884,0.010268098351853598,-0.99994726109699,0.00020293069064845917,0.007902016439753898,-0.00012179209455926942,-0.9999687711638157,5.181448776166995,0.41204415548907897,0.30134542108519297,611.1549814728781
0.9999256330380435,0.009312549221713524,0.007874313967655727,0.009311774936148421,-0.9999566353726291,0.00013498810880779874,0.00787522958437233,-6.165423070858546e-05,-0.9999689879980025,5.1652985021372855,0.4064949308534889,0.3276694838401647,611.1549814728781
0.9999286809758812,0.008875050072688967,0.00799164864355081,0.008874510758909398,-0.99996061545505,0.00010294439290275963,0.007992247532747293,-3.20150791403573e-05,-0.9999680609671543,5.134562551956461,0.39955723358801104,0.3502831973036043,611.1549814728781
0.9999301380222283,0.008627020954574115,0.008080444560588403,0.008622860490222478,-0.9999626714234111,0.0005495786764943558,0.008084884155853055,-0.0004798637356961123,-0.9999672016516251,5.082758394697945,0.3899839882731711,0.3696275760685767,611.1549814728781
0.9999260717625289,0.008641008187059068,0.008554763998461543,0.008637327796523785,-0.9999625885080119,0.0004670684016412351,0.008558479893859251,-0.00039314357122094423,-0.9999632982565105,5.006090361487918,0.3823090277442235,0.37579164355979555,611.1549814728781
0.9999177251779283,0.008895079801454618,0.009242317367575702,0.008889445239082281,-0.9999602764845834,0.0006505507027022847,0.009247736930654699,-0.000568338104637688,-0.9999570772555493,4.91232063373091,0.37770388457554943,0.372209292144881,611.1549814728781
0.9999119406663322,0.0084610726913969,0.010223559155221825,0.00845136111359438,-0.9999637938142384,0.0009927517126932526,0.010231588743545517,-0.0009062613013513527,-0.9999472452495867,4.8002270862265615,0.3751411694664225,0.36268140788036124,611.1549814728781
0.9998931108303979,0.009102862765619106,0.011441363702810578,0.009092919374268161,-0.9999582346054764,0.0009207941964845536,0.011449267712947617,-0.0008166603758759103,-0.9999341214973453,4.684879271151523,0.3708898792963505,0.3489359521510727,611.1549814728781
0.9998794625168681,0.008998383192753324,0.01265264940221119,0.008983932302710648,-0.9999589254368633,0.0011984988669521688,0.012662914252225392,-0.0010846838572360351,-0.9999192337701934,4.558999888015567,0.3623574195891766,0.3362901311653823,611.1549814728781
0.999866587760156,0.008822792768568196,0.013746454401960604,0.008803362964487532,-0.9999601642824827,0.0014733121413901813,0.013758905529793084,-0.0013521005559427033,-0.999904427604313,4.4227654223971875,0.35378429716511717,0.3239078175497042,611.1549814728781
0.999852090948159,0.009091743375248089,0.01459919275143225,0.009065322980720228,-0.9999571514624128,0.0018748755779071096,0.014615613084987728,-0.001742251869288058,-0.9998916683384125,4.280976962124562,0.34179810200678196,0.3149670231225843,611.1549814728781
0.9998390994000568,0.009393034223098772,0.015282219045916808,0.009357451578965326,-0.9999533422503548,0.0023982123117808896,0.015304032502285347,-0.0022548238132399363,-0.9998803440205934,4.134097431884546,0.3279202372284533,0.31069173817535994,611.1549814728781
0.9998295214269668,0.00931304525264486,0.015943502477341203,0.009269814807755208,-0.9999531609674742,0.002783236351229819,0.015968676105197893,-0.0026349685537159495,-0.9998690205842804,3.9801205412342084,0.3173051104133988,0.3080734735630261,611.1549814728781
0.9998144402672469,0.009441619548352457,0.016791094466898075,0.009396860380609795,-0.9999520875597263,0.00274255354239661,0.01681618411172558,-0.0025842610645508417,-0.9998552582982554,3.8235401481771674,0.305331427719112,0.30503660581184205,611.1549814728781
0.9998096845603013,0.009532166141179738,0.017021529546079214,0.009483666005400763,-0.9999507428436905,0.002927791906846833,0.017048599312820593,-0.002765808201726505,-0.9998508366583798,3.6636028461827648,0.29072089480966157,0.3037939861276672,611.1549814728781
0.9998029968866529,0.009427063127698306,0.01746705176193162,0.009369206714433498,-0.9999503576457289,0.003391195913137802,0.01749815367431153,-0.0032268754183356904,-0.9998416884152335,3.498819138993906,0.27896804381211676,0.3069539707977047,611.1549814728781
0.9998005256440798,0.009476245312909441,0.017581515764896947,0.009414873138264187,-0.9999493055760504,0.0035702159269203624,0.017614456722026637,-0.003403976019892397,-0.9998390589798161,3.3363142959627274,0.27211129764087644,0.31489831531085455,611.1549814728781
0.9997962656529971,0.009512039499465386,0.01780304161885118,0.009444366708172149,-0.9999478679060485,0.0038814182497531897,0.01783903371271848,-0.0037124890179708898,-0.9998339793693192,3.18452074160684,0.2714523619784367,0.3269127689850822,611.1549814728781
0.9997917846086901,0.009434507068496384,0.018093576355852826,0.009365036990840953,-0.9999484620033852,0.003920385086323696,0.018129630749983992,-0.0037501217899401085,-0.9998286118507662,3.0391668601799746,0.27657527061810694,0.3423160580746662,611.1549814728781
0.9997928820380972,0.009099969898695165,0.01820394390779873,0.00902650855274287,-0.9999507991380906,0.004113568577432946,0.018240481608299174,-0.003948398528116347,-0.9998258323226904,2.8962148860727157,0.2837734724705889,0.36414314925883495,611.1549814728781
0.9997944672614036,0.008935298184951763,0.01819845267687158,0.008861188726271028,-0.9999521319618443,0.004148869643646859,0.01823465294004095,-0.003986756991410657,-0.9998257864252391,2.7578473598787565,0.2862446504993943,0.38890772417803376,611.1549814728781
0.9997965075035096,0.00879172442346951,0.018156243153427856,0.008720401274724164,-0.9999539612634155,0.004003742650502851,0.018190607064977663,-0.003844598192976445,-0.999827145500332,2.6200558450233222,0.2824291859544209,0.412671642660877,611.1549814728781
0.9997980596601599,0.008631380063349934,0.0181477044824299,0.00855881312704373,-0.9999550794854833,0.0040725580458857965,0.018182041074531356,-0.003916412820780424,-0.9998270225858978,2.481576408698547,0.2710704334916746,0.4346490212585325,611.1549814728781
0.9997978055437287,0.008675860438123899,0.018140492705623255,0.008601715422119344,-0.9999543459685565,0.004161306332583382,0.018175767431980648,-0.004004425583641392,-0.9998267880258079,2.3427307240273945,0.25518744274991045,0.4557153720237783,611.1549814728781
0.9998048922351241,0.008253247225003363,0.01794606845397704,0.008179095292438146,-0.9999577243753149,0.004201411945890855,0.017979985064206026,-0.004053809613786763,-0.999830128954267,2.197731550675846,0.2372385103603238,0.4807947106458439,611.1549814728781
0.9998035731561266,0.00812547255997481,0.01807738365801566,0.008047380783769216,-0.9999579898353919,0.004388419633914285,0.018112282207469535,-0.004242082040625816,-0.9998269600151808,2.0449886648784346,0.21506881170472333,0.5136976673121104,611.1549814728781
0.9998089719335412,0.007958543675803977,0.017851644847343848,0.007874916803531416,-0.999957710876879,0.004749962442946286,0.017888692700497612,-0.004608474848826095,-0.9998293637581541,1.889242174422179,0.19191134826721448,0.5552294699794078,611.1549814728781
0.9998121981625221,0.007613567863502338,0.017821391354592705,0.007526735512817519,-0.9999594992494689,0.004934380738403188,0.017858237817483528,-0.004799317153437289,-0.9998290103297238,1.7305287868427672,0.16792368676535402,0.6017410975859395,611.1549814728781
0.9998147496753409,0.007529577323121692,0.017713604855330353,0.007440105327380627,-0.9999592577506489,0.005111523401991669,0.017751370773918675,-0.004978785404770925,-0.9998300358218593,1.573624475522407,0.1424425719912828,0.6543607784451205,611.1549814728781
0.9998158352578848,0.0074051765349741555,0.017704771336115744,0.007313718129028088,-0.9999596039995517,0.005224930256844229,0.017742747665099777,-0.005094480301819637,-0.999829606070828,1.419357457481545,0.116975621886868,0.715558890105327,611.1549814728781
0.9998220152367185,0.007170953340076122,0.017450366075863876,0.007080862466046141,-0.9999613108863017,0.005219014972797641,0.017487116249517782,-0.0050945224254877455,-0.9998341095434443,1.2653133614353416,0.08997984835214626,0.7857838438107395,611.1549814728781
0.999825445569821,0.007048061832961196,0.017303271815107706,0.006959164797861979,-0.9999623036152837,0.005192434278020559,0.017339216142171595,-0.005071111595510161,-0.9998368043889769,1.1068842230926776,0.06812393291158562,0.8632831979337242,611.1549814728781
0.9998290673923382,0.006863352889143021,0.017167713432086028,0.006773237525542938,-0.9999630065710822,0.00530176788862741,0.017203466243455468,-0.005184580642771222,-0.9998385674061433,0.9428872103552833,0.05263665516045537,0.9490688283761531,611.1549814728781
0.9998357577497561,0.006639637690884648,0.01686335483540529,0.006549371860127429,-0.9999639593704878,0.005402378025979914,0.016898616902243032,-0.005291046345629908,-0.9998432084958919,0.7746586694631503,0.0446424399608331,1.0413474496327957,611.1549814728781
0.9998405727017459,0.006590839623679052,0.016594879104707572,0.006502275841348399,-0.9999643597754997,0.005385126522034046,0.016629780164750668,-0.005276363504368997,-0.9998477936165294,0.6032367859091673,0.05189119474942038,1.140640876076041,611.1549814728781
0.9998456120337271,0.00632502592663131,0.016393478701270937,0.006236727365055667,-0.9999657991307127,0.005431740112479489,0.016427273927086858,-0.005328659859945742,-0.9998508639069238,0.42614485624575527,0.07095150705453819,1.244660239275104,611.1549814728781
0.9998523027841781,0.006199351113936705,0.016029368763062324,0.006116138603356382,-0.9999675928951892,0.005235074783212054,0.01606130336431762,-0.005136263736163048,-0.9998578165564702,0.24322670785189754,0.09810080498751718,1.3518830260698493,611.1549814728781
0.9998575649461474,0.005987053860751667,0.015779892459369792,0.005907262080462534,-0.9999695552415694,0.005098317829499156,0.01580993594780024,-0.005004375689965424,-0.9998624916203629,0.05668121079416071,0.1186410385180912,1.4624754199591785,611.1549814728781
0.9998627245789871,0.005823243354292037,0.01551199001809158,0.005745334032182584,-0.9999706813916177,0.00506236052076997,0.015541014585390622,-0.004972544018940457,-0.9998668664735504,-0.13059960722646063,0.13391229375988123,1.5682880709936036,611.1549814728781
0.9998695400015079,0.005671983172438863,0.015123874637961441,0.005600078088699059,-0.9999728350320487,0.004792527868207895,0.015150646935813526,-0.004707207756053472,-0.9998741421261818,-0.319049714836677,0.1506284885143911,1.6619070840348935,611.1549814728781
0.9998735315065006,0.005720309634373388,0.01483910544494164,0.0056544738713629325,-0.9999740011693158,0.004474808450363079,0.014864316935442254,-0.004390335194066509,-0.9998798813052129,-0.5041491352905726,0.170910160776363,1.7423343957230955,611.1549814728781
0.999878210030452,0.005600663418919494,0.014567006403775208,0.005536883364931372,-0.9999749248464849,0.0044150425672115365,0.014591368301252527,-0.004333849043877736,-0.9998841481509557,-0.693217489754675,0.19202959061667083,1.818786573414649,611.1549814728781
0.9998883328209993,0.005458538687245651,0.013911371026703654,0.005398055943026554,-0.999975831139571,0.004381566929791415,0.013934951757315954,-0.004305983293526383,-0.9998936321566396,-0.8832238020444139,0.21003837779667642,1.8851824499540153,611.1549814728781
0.9998909937807479,0.005585181141755975,0.013667710406726638,0.005529814608677297,-0.9999763652738138,0.00408534504856545,0.01369020476625639,-0.004009319815872494,-0.9998982466471638,-1.0697608499464195,0.2201211643401548,1.9330554447205222,611.1549814728781
